KODE;NAMA PRODUK;TANGGAL;NO.TRANSAKSI;QTY.MSK;NILAI MSK;QTY.KLR;NILAI KLR;NAMA PRODUK STOK;LOKASI;QTY.STOK;UNIT
M0000100;MIRASIC;2021-02-25;2.11-210225.1451-048;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-25;2.11-210225.1313-041;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-25;2.11-210225.1643-067;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-25;2.11-210225.2000-144;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-25;2.11-210225.1803-102;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.13-210226.1958-101;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.10-210226.0924-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.11-210226.1306-003;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.13-210226.1652-017;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.13-210226.1729-031;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.13-210226.1801-043;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.13-210226.1704-021;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-26;2.9-210226.1329-001;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.1408-064;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.1613-073;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.2035-172;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.1403-062;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.1521-070;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-27;2.11-210227.1616-074;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1436-004;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1620-023;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1711-037;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1800-046;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.9-210228.1951-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1609-017;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1630-025;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-02-28;2.11-210228.1739-043;0.0;0.0;4.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;1.11-210301.2012-006;30.0;2149.95;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1748-078;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1805-090;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1845-109;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1901-114;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1941-130;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1023-018;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1057-022;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-01;2.11-210301.1642-059;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-02;2.12-210302.1723-050;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-02;2.12-210302.1805-039;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-02;2.12-210302.1709-039;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-02;2.11-210302.1456-026;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.11-210303.1904-070;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.12-210303.1529-004;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.12-210303.1553-014;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.11-210303.1728-041;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.11-210303.1731-042;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-03;2.12-210303.1551-013;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1944-097;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.10-210304.0913-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.10-210304.1007-016;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.10-210304.1128-037;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1723-045;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1736-050;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1919-089;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1543-015;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.10-210304.0823-005;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-04;2.11-210304.1951-098;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-05;2.11-210305.1730-049;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-05;2.11-210305.1928-070;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-05;2.11-210305.1705-038;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-05;2.11-210305.1754-059;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-06;2.11-210306.1730-074;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-06;2.11-210306.1757-085;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-06;2.11-210306.0810-001;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;7.6-210307.1758-004;0.0;0.0;4.0;2149.95;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;2.6-210307.1648-037;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;2.6-210307.1605-017;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;2.6-210307.1554-016;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;2.6-210307.2021-109;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-07;2.6-210307.1428-004;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;1.13-210308.2012-003;30.0;2149.96;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1924-054;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1937-062;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.11-210308.1258-041;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1822-045;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1758-037;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1732-024;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1730-022;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1715-010;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.11-210308.1617-041;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.11-210308.1442-034;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1921-053;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1703-005;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-08;2.12-210308.1752-035;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1546-063;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.0958-019;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1648-088;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1928-124;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1719-102;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1945-127;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1635-084;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-09;2.11-210309.1152-036;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;1.11-210310.1237-006;30.0;2000.04;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.0950-022;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.0908-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.1233-022;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.1243-024;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.1411-030;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.1606-045;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.12-210310.1955-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-10;2.11-210310.1803-075;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-11;2.11-210311.0938-013;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-11;2.11-210311.1651-069;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-11;2.11-210311.1129-024;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-11;2.11-210311.1527-056;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.9-210312.1453-007;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.13-210312.1910-047;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.13-210312.1913-048;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.10-210312.0955-013;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.9-210312.1347-002;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.10-210312.1033-018;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-12;2.13-210312.1917-049;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-13;2.11-210313.0847-004;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-13;2.11-210313.1635-079;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-13;2.11-210313.1650-081;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-13;2.11-210313.1108-028;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-14;2.11-210314.1932-046;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-14;2.11-210314.1545-016;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-14;2.11-210314.1912-039;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-14;2.11-210314.1721-024;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;1.9-210315.1955-002;60.0;2149.95;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1431-011;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1929-074;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1020-019;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1435-012;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1934-077;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-15;2.11-210315.1811-052;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-16;2.13-210316.1343-045;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-16;2.11-210316.1853-066;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-16;2.11-210316.1919-072;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-16;2.11-210316.2038-100;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-16;2.13-210316.1139-029;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.2011-094;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.2014-096;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.2047-107;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.1925-079;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.1817-058;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.0817-002;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-17;2.11-210317.1637-046;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1023-019;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.0939-013;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.0911-009;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1135-034;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1202-041;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.9-210318.1503-004;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.9-210318.1552-008;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.9-210318.1555-009;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1619-058;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1107-028;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1057-026;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-18;2.11-210318.1702-068;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-19;2.11-210319.1925-068;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-19;2.11-210319.1203-025;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-19;2.11-210319.1133-021;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-20;2.11-210320.1835-100;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-20;2.11-210320.1731-071;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-20;2.11-210320.1650-065;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-20;2.11-210320.1510-048;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-20;2.13-210320.1417-002;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1758-035;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1849-052;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1939-042;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1959-045;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1605-012;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.1748-031;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-21;2.6-210321.2021-053;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-22;1.11-210322.1958-003;60.0;2150.44;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-22;2.11-210322.1607-042;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-22;2.11-210322.1500-031;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-22;2.11-210322.1832-067;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-23;2.11-210323.1712-044;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-23;2.11-210323.1632-030;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-23;2.11-210323.1450-010;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-23;2.11-210323.1611-024;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-23;2.11-210323.1454-011;0.0;0.0;4.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;1.12-210324.1223-001;40.0;2000.28;0.0;0.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;2.12-210324.1448-019;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;2.12-210324.1449-020;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;2.12-210324.1806-061;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;2.12-210324.1722-051;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-24;2.11-210324.0938-007;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1808-100;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1501-049;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1019-017;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.0941-012;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1118-027;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1239-036;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1817-104;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.13-210325.2014-034;0.0;0.0;1.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1514-053;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1745-091;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.13-210325.2007-028;0.0;0.0;2.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.11-210325.1502-050;0.0;0.0;3.0;3000.0;MIRASIC;ETL1;94.0;"STRIP
"
M0000100;MIRASIC;2021-03-25;2.13-210325.1908-008;0.0;0.0;60.0;2500.0;MIRASIC;ETL1;94.0;"STRIP
"
